timestamp,function,workload,pressure,queue_length_dominant,utilization,theoretical_utilization,response_time,service_time,n_instances
1753369015.99499,deepspeech,0.030555555555555555,0.016145821624999997,0.24487639799288333,0.6667086398472272,0.3785625045416667,16.145821625,11.356875136250002,1
1753369077.050139,deepspeech,0.15555555555555559,0.03336140600341667,0.6597160361096114,0.7932664178422707,0.7893164258555553,33.36140600341667,20.247366691000003,4
1753369137.0748017,deepspeech,0.10555555555555557,0.035917116955166646,0.7810509563783931,0.3611577766007727,0.362050199650463,35.91711695516667,20.58966744408333,6
1753369197.0998588,deepspeech,0.23750000000000002,0.026090962613166666,0.2491257034400831,0.9166782267552276,0.9608918444,26.090962613166663,20.925216449583335,4
1753369257.1452272,deepspeech,0.2652777777777777,0.040780626397666664,0.9525321932337345,0.85324219629448,0.7035437989866319,40.78062639766666,21.214277972833333,8
1753369317.18164,deepspeech,0.3888888888888889,0.04540741079425,1.1200451813786276,0.9088850220205028,0.9336184091592593,45.40741079424999,21.89786719575,9
1753369377.2303205,deepspeech,0.323611111111111,0.04632022783208334,1.064865869754119,0.819677956839738,0.7290372441220833,46.32022783208333,22.52097495925,10
1753369437.2395372,deepspeech,0.39305555555555555,0.03913490822658333,0.7346457210670457,0.8295851062913832,0.9011887595725,39.13490822658333,22.905729250666663,10
1753369497.2532744,deepspeech,0.2625,0.0478013183945,1.1472053469633254,0.6481387287918982,0.5927066921541667,47.801318394499994,22.518538942666666,10
1753369557.2901373,deepspeech,0.40277777777777773,0.03644181497441667,0.6635817518054252,0.8815650165418205,0.9492447352831791,36.44181497441666,21.835902159749995,9
1753369617.3344076,deepspeech,0.40138888888888896,0.04717337119833334,1.0904516733648,0.93991196575208,0.9167059533065279,47.173371198333335,22.840158041749998,10
1753369677.3659108,deepspeech,0.43055555555555564,0.044546355085916665,1.090269738398239,0.8945187234648123,0.9124494601111112,44.54635508591667,21.264249271083333,10
1753369737.3604527,deepspeech,0.2805555555555555,0.04725477564449999,1.3185400643344625,0.6364024646775862,0.5909314400563889,47.2547756445,21.025389303833332,10
1753369797.3866177,deepspeech,0.19027777777777777,0.03679957108816667,0.719524340421357,0.47289816620060443,0.46143067498626533,36.799571088166665,21.848326657166666,9
1753369857.40988,deepspeech,0.1680555555555556,0.03510534450366666,0.7622381826666977,0.4758778980806116,0.4827728677388888,35.105344503666664,20.11288938975,7
1753369917.4286044,deepspeech,0.12083333333333335,0.035948533312499996,0.8078624633576396,0.3944416150607726,0.4058905623381945,35.948533312500004,20.169259751749998,6
1753369977.4647958,deepspeech,0.17777777777777778,0.03394142793516667,0.7092277031894946,0.7172340936482029,0.7133937028369443,33.941427935166665,20.035789406916663,5
1753370037.51728,deepspeech,0.09166666666666667,0.03556209117233334,0.7836174065214355,0.2528245779447974,0.2669917642130953,35.56209117233334,20.372065029999998,7
1753370097.5018916,deepspeech,0.013888888888888888,0.020991349590999995,1.7494379807626872e-06,0.00012525015574857076,0.0728865030138889,20.991349590999995,20.991312867999998,4
1753370156.529904,deepspeech,0.0,0.020991349590999995,1.7494379807626872e-06,0.0001370359853113579,0.0,20.991349590999995,20.991312867999998,1
1753370216.5745854,deepspeech,0.0,0.020991349590999995,1.7494379807626872e-06,0.00011866307960089352,0.0,20.991349590999995,20.991312867999998,1
1753370276.6055772,deepspeech,0.0,0.020991349590999995,1.7494379807626872e-06,0.00011988115276562822,0.0,20.991349590999995,20.991312867999998,1
1753370336.6527026,deepspeech,0.0,0.020991349590999995,1.7494379807626872e-06,0.0001200925420794345,0.0,20.991349590999995,20.991312867999998,1
1753370396.684408,deepspeech,0.0,0.020991349590999995,1.7494379807626872e-06,0.0001238787684348274,0.0,20.991349590999995,20.991312867999998,1
1753370456.7193983,deepspeech,0.0,0.020991349590999995,1.7494379807626872e-06,0.00012146637367988038,0.0,20.991349590999995,20.991312867999998,1
1753370516.7613611,deepspeech,0.0,0.020991349590999995,1.7494379807626872e-06,0.00012112488058999133,0.0,20.991349590999995,20.991312867999998,1
1753370576.808756,deepspeech,0.0,0.020991349590999995,1.7494379807626872e-06,0.00012635923804840717,0.0,20.991349590999995,20.991312867999998,1
1753370636.8444214,deepspeech,0.0,0.020991349590999995,1.7494379807626872e-06,0.00010757053795262281,0.0,20.991349590999995,20.991312867999998,1
1753370696.8836567,deepspeech,0.0,0.020991349590999995,1.7494379807626872e-06,0.0001224106300837855,0.0,20.991349590999995,20.991312867999998,1
1753370756.9211314,deepspeech,0.0,0.020991349590999995,1.7494379807626872e-06,0.00012070893274073253,0.0,20.991349590999995,20.991312867999998,1
1753370816.9616203,deepspeech,0.0,0.020991349590999995,1.7494379807626872e-06,0.00012560677873698115,0.0,20.991349590999995,20.991312867999998,1
1753370877.0017974,deepspeech,0.0,0.020991349590999995,1.7494379807626872e-06,0.0001146489706866453,0.0,20.991349590999995,20.991312867999998,1
1753370937.0457618,deepspeech,0.0,0.020991349590999995,1.7494379807626872e-06,0.00011971523325192698,0.0,20.991349590999995,20.991312867999998,1
1753370997.084062,deepspeech,0.0,0.020991349590999995,1.7494379807626872e-06,0.00011612909482384725,0.0,20.991349590999995,20.991312867999998,1
1753371057.1319237,deepspeech,0.0,0.020991349590999995,1.7494379807626872e-06,0.00011760527810928533,0.0,20.991349590999995,20.991312867999998,1
1753371117.1682734,deepspeech,0.0,0.020991349590999995,1.7494379807626872e-06,0.000124103857153454,0.0,20.991349590999995,20.991312867999998,1
1753371177.2035358,deepspeech,0.0,0.020991349590999995,1.7494379807626872e-06,0.00011545079487778027,0.0,20.991349590999995,20.991312867999998,1
1753371237.2444623,deepspeech,0.0,0.020991349590999995,1.7494379807626872e-06,0.00011916909936445164,0.0,20.991349590999995,20.991312867999998,1
1753371297.2827005,deepspeech,0.0,0.020991349590999995,1.7494379807626872e-06,0.00010124915736802296,0.0,20.991349590999995,20.991312867999998,1
1753371357.3419514,deepspeech,0.015277777777777777,0.019879924600916667,1.566888659014114e-06,0.33341516771271346,0.3021769539013888,19.879924600916663,19.879893306416673,1
1753371417.361145,deepspeech,0.03194444444444444,0.02415955667125,0.25449927837200964,0.6654583147138134,0.6158982739013891,24.159556671250005,19.27219914166667,1
1753371478.406997,deepspeech,0.12499999999999999,0.03289840551691666,0.6664389123387457,0.6666742545011498,0.6199938117604167,32.89840551691667,19.8000528725,4
1753371538.43857,deepspeech,0.10277777777777779,0.033151025202166666,0.6556361878905906,0.5017157035045857,0.5151947107527778,33.15102520216667,20.03993205875,4
1753371598.4995766,deepspeech,0.06944444444444443,0.027963462176499993,0.4197412741732891,0.3334147567491317,0.34454753401944455,27.9634621765,19.869372041333328,4
1753371658.492961,deepspeech,0.14305555555555552,0.025524089344416672,0.2547975575316798,0.7293429335007771,0.7295548467020833,25.52408934441667,20.394047661499997,4
1753371718.5343573,deepspeech,0.21111111111111117,0.04229289708716666,1.139493169588247,0.49262624788497966,0.47573595493070986,42.29289708716666,20.27759076425,9
1753371778.5711424,deepspeech,0.3083333333333332,0.03516230048149999,0.7126290768683928,0.7836813736048757,0.8025985764315972,35.162300481500004,20.796073168666666,8
1753371838.5944324,deepspeech,0.3319444444444445,0.04377358116333333,1.1036786955488094,0.775309289616653,0.7114212437181945,43.773581163333326,21.432099975916667,10
1753371898.6198828,deepspeech,0.2874999999999999,0.037911983339666666,0.7411290426554727,0.5701865201565057,0.6287477546480554,37.911983339666655,21.869278048166667,10
1753371958.663031,deepspeech,0.1763888888888889,0.032728744432,0.5275497933182698,0.3414185121957145,0.38216692559874993,32.728744432,21.711830573,10
1753372018.6657512,deepspeech,0.273611111111111,0.025005814200333338,0.16490802080248576,0.8771609999475326,0.9603629022025463,25.005814200333333,21.565218205833332,6
1753372078.6888382,deepspeech,0.26805555555555555,0.04228567306333334,1.0340261961999744,0.687974104613085,0.6258052605560186,42.28567306333334,21.012262334833334,9
1753372138.7167454,deepspeech,0.15972222222222218,0.030439096945749994,0.4574150938253881,0.3318948815406833,0.3717874707942901,30.43909694575001,20.964752462749995,9
1753372198.7345626,deepspeech,0.22638888888888895,0.026422101980000005,0.28697459457605895,0.6625834466206986,0.6809378374325398,26.422101979999997,21.077591285833332,7
1753372258.7704241,deepspeech,0.08055555555555555,0.029216347746083338,0.4328007287360931,0.16874011891935037,0.20488449223090277,29.21634774608334,20.28873574416667,8
1753372318.7822034,deepspeech,0.09722222222222222,0.024684782427166665,0.2522999723270851,0.5008738977884272,0.48140369417013895,24.684782427166667,19.813001533333335,4
1753372378.8085477,deepspeech,0.1152777777777778,0.0328302177875,0.668884276008749,0.5858640022109033,0.5699089130760416,32.8302177875,19.76960886516667,4
1753372438.8455899,deepspeech,0.03333333333333333,0.02770891668716666,0.4139782134510483,0.08480526476638774,0.16402637578506943,27.708916687166663,19.473874575416662,4
1753372497.8702698,deepspeech,0.002777777777777778,0.019174939612999996,2.685439397538776e-06,0.0001462440941684507,0.053263578111111105,19.174939612999996,19.174888119999995,1
1753372557.908711,deepspeech,0.0,0.019174939612999996,2.685439397538776e-06,0.00011922382817437712,0.0,19.174939612999996,19.174888119999995,1
1753372617.9505894,deepspeech,0.0,0.019174939612999996,2.685439397538776e-06,0.00012493631033989278,0.0,19.174939612999996,19.174888119999995,1
1753372677.985781,deepspeech,0.0,0.019174939612999996,2.685439397538776e-06,0.00011973440930458824,0.0,19.174939612999996,19.174888119999995,1
